Date,Exchange Rate,Log-Return,Absolute LR
20-Dec-90,1.5025,0.016102327,0.016102327
21-Dec-90,1.5265,0.015847146,0.015847146
24-Dec-90,1.5455,0.012369949,0.012369949
26-Dec-90,1.532,-0.008773411,0.008773411
27-Dec-90,1.53,-0.001306336,0.001306336
28-Dec-90,1.497,-0.02180463,0.02180463
31-Dec-90,1.497,0,0
2-Jan-91,1.49,-0.004686985,0.004686985
3-Jan-91,1.4927,0.001810441,0.001810441
4-Jan-91,1.5075,0.009866089,0.009866089
7-Jan-91,1.5333,0.016969626,0.016969626
8-Jan-91,1.5313,-0.001305228,0.001305228
9-Jan-91,1.5141,-0.011295845,0.011295845
10-Jan-91,1.5322,0.011883408,0.011883408
11-Jan-91,1.533,0.000521989,0.000521989
14-Jan-91,1.5445,0.007473633,0.007473633
15-Jan-91,1.5438,-0.000453324,0.000453324
16-Jan-91,1.544,0.000129542,0.000129542
17-Jan-91,1.5135,-0.019951602,0.019951602
18-Jan-91,1.504,-0.006296624,0.006296624
22-Jan-91,1.495,-0.006002019,0.006002019
23-Jan-91,1.488,-0.00469327,0.00469327
24-Jan-91,1.4857,-0.001546895,0.001546895
25-Jan-91,1.49,0.002890078,0.002890078
28-Jan-91,1.4895,-0.000335627,0.000335627
29-Jan-91,1.4875,-0.001343635,0.001343635
30-Jan-91,1.4925,0.003355708,0.003355708
31-Jan-91,1.4785,-0.009424506,0.009424506
1-Feb-91,1.4675,-0.007467788,0.007467788
4-Feb-91,1.4647,-0.001909829,0.001909829
5-Feb-91,1.4625,-0.001503143,0.001503143
6-Feb-91,1.4512,-0.0077565,0.0077565
7-Feb-91,1.4515,0.000206704,0.000206704
8-Feb-91,1.457,0.003782023,0.003782023
11-Feb-91,1.445,-0.008270206,0.008270206
12-Feb-91,1.4533,0.005727511,0.005727511
13-Feb-91,1.4574,0.002817194,0.002817194
14-Feb-91,1.4663,0.006088195,0.006088195
15-Feb-91,1.4765,0.006932201,0.006932201
19-Feb-91,1.493,0.011113096,0.011113096
20-Feb-91,1.4973,0.002875968,0.002875968
21-Feb-91,1.491,-0.00421645,0.00421645
22-Feb-91,1.5055,0.009678033,0.009678033
25-Feb-91,1.5225,0.011228652,0.011228652
26-Feb-91,1.52,-0.001643386,0.001643386
27-Feb-91,1.522,0.001314925,0.001314925
28-Feb-91,1.526,0.002624673,0.002624673
1-Mar-91,1.5375,0.007507788,0.007507788
4-Mar-91,1.537,-0.000325256,0.000325256
5-Mar-91,1.534,-0.001953762,0.001953762
6-Mar-91,1.5415,0.004877265,0.004877265
7-Mar-91,1.5475,0.003884757,0.003884757
8-Mar-91,1.5625,0.009646377,0.009646377
11-Mar-91,1.58,0.011137744,0.011137744
12-Mar-91,1.5716,-0.005330638,0.005330638
13-Mar-91,1.5773,0.003620316,0.003620316
14-Mar-91,1.579,0.001077211,0.001077211
15-Mar-91,1.5992,0.012711769,0.012711769
18-Mar-91,1.633,0.02091531,0.02091531
19-Mar-91,1.654,0.012777783,0.012777783
20-Mar-91,1.6495,-0.002724385,0.002724385
21-Mar-91,1.6375,-0.007301523,0.007301523
22-Mar-91,1.6445,0.004265698,0.004265698
25-Mar-91,1.671,0.015985863,0.015985863
26-Mar-91,1.6895,0.011010378,0.011010378
27-Mar-91,1.7058,0.009601582,0.009601582
28-Mar-91,1.706,0.00011724,0.00011724
29-Mar-91,1.6975,-0.004994869,0.004994869
1-Apr-91,1.6845,-0.007687797,0.007687797
2-Apr-91,1.6775,-0.004164194,0.004164194
3-Apr-91,1.668,-0.005679286,0.005679286
4-Apr-91,1.665,-0.001800181,0.001800181
5-Apr-91,1.681,0.009563731,0.009563731
8-Apr-91,1.689,0.004747783,0.004747783
9-Apr-91,1.6683,-0.012331494,0.012331494
10-Apr-91,1.6788,0.006274109,0.006274109
11-Apr-91,1.6705,-0.00495627,0.00495627
12-Apr-91,1.684,0.008048933,0.008048933
15-Apr-91,1.6765,-0.004463629,0.004463629
16-Apr-91,1.6652,-0.006763051,0.006763051
17-Apr-91,1.673,0.004673186,0.004673186
18-Apr-91,1.6885,0.009222139,0.009222139
19-Apr-91,1.737,0.028318926,0.028318926
22-Apr-91,1.767,0.017123706,0.017123706
23-Apr-91,1.7415,-0.014536383,0.014536383
24-Apr-91,1.7535,0.00686698,0.00686698
25-Apr-91,1.7475,-0.003427595,0.003427595
26-Apr-91,1.755,0.004282662,0.004282662
29-Apr-91,1.769,0.007945558,0.007945558
30-Apr-91,1.7185,-0.028962598,0.028962598
1-May-91,1.706,-0.007300368,0.007300368
2-May-91,1.7242,0.010611726,0.010611726
3-May-91,1.748,0.013709102,0.013709102
6-May-91,1.7383,-0.005564653,0.005564653
7-May-91,1.721,-0.010002107,0.010002107
8-May-91,1.7333,0.007121589,0.007121589
9-May-91,1.7435,0.005867481,0.005867481
10-May-91,1.727,-0.009508788,0.009508788
13-May-91,1.714,-0.007555979,0.007555979
14-May-91,1.7015,-0.007319605,0.007319605
15-May-91,1.6905,-0.006485872,0.006485872
16-May-91,1.6975,0.004132237,0.004132237
17-May-91,1.738,0.023578446,0.023578446
20-May-91,1.7275,-0.00605975,0.00605975
21-May-91,1.7125,-0.008720986,0.008720986
22-May-91,1.722,0.005532115,0.005532115
23-May-91,1.714,-0.004656586,0.004656586
24-May-91,1.7081,-0.003448179,0.003448179
28-May-91,1.6975,-0.006225061,0.006225061
29-May-91,1.713,0.009089639,0.009089639
30-May-91,1.7208,0.00454308,0.00454308
31-May-91,1.7397,0.010923386,0.010923386
3-Jun-91,1.746,0.003614773,0.003614773
4-Jun-91,1.739,-0.004017222,0.004017222
5-Jun-91,1.749,0.005733961,0.005733961
6-Jun-91,1.753,0.00228441,0.00228441
7-Jun-91,1.77,0.009650941,0.009650941
10-Jun-91,1.7705,0.000282446,0.000282446
11-Jun-91,1.773,0.001411035,0.001411035
12-Jun-91,1.792,0.010659287,0.010659287
13-Jun-91,1.7975,0.003064496,0.003064496
14-Jun-91,1.7895,-0.004460559,0.004460559
17-Jun-91,1.798,0.004738685,0.004738685
18-Jun-91,1.8142,0.008969663,0.008969663
19-Jun-91,1.79,-0.013428979,0.013428979
20-Jun-91,1.7977,0.00429245,0.00429245
21-Jun-91,1.7985,0.000444914,0.000444914
24-Jun-91,1.7845,-0.00781472,0.00781472
25-Jun-91,1.799,0.008092691,0.008092691
26-Jun-91,1.7853,-0.007644487,0.007644487
27-Jun-91,1.7955,0.005697066,0.005697066
28-Jun-91,1.8138,0.010140557,0.010140557
1-Jul-91,1.8215,0.004236245,0.004236245
2-Jul-91,1.835,0.007384144,0.007384144
3-Jul-91,1.8305,-0.002455328,0.002455328
5-Jul-91,1.8265,-0.002187586,0.002187586
8-Jul-91,1.811,-0.008522388,0.008522388
9-Jul-91,1.8175,0.003582752,0.003582752
10-Jul-91,1.8145,-0.001651983,0.001651983
11-Jul-91,1.834,0.010689426,0.010689426
12-Jul-91,1.789,-0.024842569,0.024842569
15-Jul-91,1.7883,-0.000391357,0.000391357
16-Jul-91,1.7995,0.006243401,0.006243401
17-Jul-91,1.7895,-0.005572597,0.005572597
18-Jul-91,1.771,-0.010391892,0.010391892
19-Jul-91,1.7485,-0.012786081,0.012786081
22-Jul-91,1.759,0.005987188,0.005987188
23-Jul-91,1.7568,-0.001251493,0.001251493
24-Jul-91,1.7365,-0.011622379,0.011622379
25-Jul-91,1.7558,0.011053,0.011053
26-Jul-91,1.7385,-0.009901921,0.009901921
29-Jul-91,1.753,0.008305933,0.008305933
30-Jul-91,1.7515,-0.000856042,0.000856042
31-Jul-91,1.7465,-0.002858778,0.002858778
1-Aug-91,1.7583,0.006733648,0.006733648
2-Aug-91,1.735,-0.01334002,0.01334002
5-Aug-91,1.7198,-0.008799408,0.008799408
6-Aug-91,1.7125,-0.004253714,0.004253714
7-Aug-91,1.709,-0.002045887,0.002045887
8-Aug-91,1.7235,0.008448703,0.008448703
9-Aug-91,1.728,0.002607563,0.002607563
12-Aug-91,1.7248,-0.001853569,0.001853569
13-Aug-91,1.731,0.003588174,0.003588174
14-Aug-91,1.735,0.002308137,0.002308137
15-Aug-91,1.7332,-0.001038003,0.001038003
16-Aug-91,1.761,0.015912419,0.015912419
19-Aug-91,1.8165,0.031029743,0.031029743
20-Aug-91,1.804,-0.006905151,0.006905151
21-Aug-91,1.753,-0.028677816,0.028677816
22-Aug-91,1.728,-0.014363936,0.014363936
23-Aug-91,1.7525,0.01407867,0.01407867
26-Aug-91,1.748,-0.002571063,0.002571063
27-Aug-91,1.7492,0.000686263,0.000686263
28-Aug-91,1.7395,-0.005560825,0.005560825
29-Aug-91,1.7472,0.004416791,0.004416791
30-Aug-91,1.7485,0.000743771,0.000743771
3-Sep-91,1.7402,-0.004758228,0.004758228
4-Sep-91,1.7365,-0.002128456,0.002128456
5-Sep-91,1.74,0.00201352,0.00201352
6-Sep-91,1.7325,-0.004319661,0.004319661
9-Sep-91,1.6945,-0.02217774,0.02217774
10-Sep-91,1.694,-0.000295116,0.000295116
11-Sep-91,1.6972,0.001887238,0.001887238
12-Sep-91,1.6865,-0.006324459,0.006324459
13-Sep-91,1.6845,-0.001186592,0.001186592
16-Sep-91,1.6738,-0.006372293,0.006372293
17-Sep-91,1.6705,-0.001973508,0.001973508
18-Sep-91,1.682,0.006860579,0.006860579
19-Sep-91,1.6898,0.004626617,0.004626617
20-Sep-91,1.6875,-0.001362035,0.001362035
23-Sep-91,1.673,-0.008629722,0.008629722
24-Sep-91,1.678,0.002984186,0.002984186
25-Sep-91,1.6825,0.002678174,0.002678174
26-Sep-91,1.6838,0.000772361,0.000772361
27-Sep-91,1.676,-0.004643142,0.004643142
30-Sep-91,1.6625,-0.008087509,0.008087509
1-Oct-91,1.6657,0.001922962,0.001922962
2-Oct-91,1.663,-0.001622255,0.001622255
3-Oct-91,1.6662,0.001922384,0.001922384
4-Oct-91,1.678,0.007057023,0.007057023
7-Oct-91,1.6805,0.00148876,0.00148876
8-Oct-91,1.696,0.009181169,0.009181169
9-Oct-91,1.6918,-0.002479486,0.002479486
10-Oct-91,1.694,0.001299545,0.001299545
11-Oct-91,1.6925,-0.00088587,0.00088587
15-Oct-91,1.7118,0.011338723,0.011338723
16-Oct-91,1.7024,-0.005506428,0.005506428
17-Oct-91,1.7032,0.000469814,0.000469814
18-Oct-91,1.689,-0.008372197,0.008372197
21-Oct-91,1.6905,0.000887705,0.000887705
22-Oct-91,1.6947,0.002481391,0.002481391
23-Oct-91,1.704,0.005472694,0.005472694
24-Oct-91,1.6995,-0.002644338,0.002644338
25-Oct-91,1.701,0.000882223,0.000882223
28-Oct-91,1.7108,0.005744784,0.005744784
29-Oct-91,1.6905,-0.011936754,0.011936754
30-Oct-91,1.672,-0.011003829,0.011003829
31-Oct-91,1.668,-0.002395211,0.002395211
1-Nov-91,1.6615,-0.003904495,0.003904495
4-Nov-91,1.6322,-0.017792011,0.017792011
5-Nov-91,1.643,0.006595041,0.006595041
6-Nov-91,1.6407,-0.001400859,0.001400859
7-Nov-91,1.631,-0.005929656,0.005929656
8-Nov-91,1.6425,0.007026148,0.007026148
12-Nov-91,1.6365,-0.003659656,0.003659656
13-Nov-91,1.6391,0.001587496,0.001587496
14-Nov-91,1.6308,-0.005076619,0.005076619
15-Nov-91,1.638,0.004405293,0.004405293
18-Nov-91,1.606,-0.01972937,0.01972937
19-Nov-91,1.603,-0.001869742,0.001869742
20-Nov-91,1.6025,-0.000311964,0.000311964
21-Nov-91,1.597,-0.003438041,0.003438041
22-Nov-91,1.586,-0.006911746,0.006911746
25-Nov-91,1.583,-0.001893342,0.001893342
26-Nov-91,1.5802,-0.00177036,0.00177036
27-Nov-91,1.616,0.022402539,0.022402539
29-Nov-91,1.627,0.006783868,0.006783868
2-Dec-91,1.6085,-0.011435761,0.011435761
3-Dec-91,1.6143,0.003599358,0.003599358
4-Dec-91,1.6153,0.000619272,0.000619272
5-Dec-91,1.5903,-0.01559802,0.01559802
6-Dec-91,1.5725,-0.011255968,0.011255968
9-Dec-91,1.5748,0.00146157,0.00146157
10-Dec-91,1.578,0.002029942,0.002029942
11-Dec-91,1.576,-0.001268231,0.001268231
12-Dec-91,1.5809,0.003104314,0.003104314
13-Dec-91,1.583,0.001327476,0.001327476
16-Dec-91,1.5788,-0.002656716,0.002656716
17-Dec-91,1.5767,-0.00133101,0.00133101
18-Dec-91,1.5735,-0.002031618,0.002031618
19-Dec-91,1.5587,-0.009450297,0.009450297
20-Dec-91,1.5347,-0.015517218,0.015517218
23-Dec-91,1.5148,-0.013051505,0.013051505
24-Dec-91,1.525,0.006710993,0.006710993
26-Dec-91,1.5107,-0.00942129,0.00942129
27-Dec-91,1.517,0.004161581,0.004161581
30-Dec-91,1.5198,0.001844047,0.001844047
31-Dec-91,1.52,0.000131588,0.000131588
2-Jan-92,1.5283,0.005445672,0.005445672
3-Jan-92,1.547,0.012161565,0.012161565
6-Jan-92,1.5188,-0.018397022,0.018397022
7-Jan-92,1.5207,0.001250206,0.001250206
8-Jan-92,1.5152,-0.003623312,0.003623312
9-Jan-92,1.5465,0.02044687,0.02044687
10-Jan-92,1.583,0.023327468,0.023327468
13-Jan-92,1.5725,-0.006655071,0.006655071
14-Jan-92,1.591,0.01169604,0.01169604
15-Jan-92,1.6215,0.018988897,0.018988897
16-Jan-92,1.618,-0.002160828,0.002160828
17-Jan-92,1.6075,-0.006510642,0.006510642
21-Jan-92,1.5843,-0.014537508,0.014537508
22-Jan-92,1.587,0.001702772,0.001702772
23-Jan-92,1.5955,0.005341725,0.005341725
24-Jan-92,1.586,-0.005972044,0.005972044
27-Jan-92,1.6165,0.019048195,0.019048195
28-Jan-92,1.5955,-0.013076151,0.013076151
29-Jan-92,1.5903,-0.003264489,0.003264489
30-Jan-92,1.622,0.019737278,0.019737278
31-Jan-92,1.6075,-0.008979779,0.008979779
3-Feb-92,1.5975,-0.00624027,0.00624027
4-Feb-92,1.5925,-0.003134799,0.003134799
5-Feb-92,1.5895,-0.001885607,0.001885607
6-Feb-92,1.577,-0.007895193,0.007895193
7-Feb-92,1.56,-0.010838487,0.010838487
10-Feb-92,1.5715,0.007344756,0.007344756
11-Feb-92,1.592,0.01296051,0.01296051
12-Feb-92,1.606,0.008755528,0.008755528
13-Feb-92,1.623,0.010529673,0.010529673
14-Feb-92,1.6285,0.003383057,0.003383057
18-Feb-92,1.649,0.012509698,0.012509698
19-Feb-92,1.6465,-0.001517221,0.001517221
20-Feb-92,1.647,0.000303628,0.000303628
21-Feb-92,1.6502,0.001941041,0.001941041
24-Feb-92,1.649,-0.000727449,0.000727449
25-Feb-92,1.6405,-0.00516797,0.00516797
26-Feb-92,1.653,0.007590745,0.007590745
27-Feb-92,1.644,-0.005459522,0.005459522
28-Feb-92,1.6373,-0.004083753,0.004083753
2-Mar-92,1.641,0.002257268,0.002257268
3-Mar-92,1.6565,0.009401131,0.009401131
4-Mar-92,1.6723,0.009492982,0.009492982
5-Mar-92,1.6722,-5.98E-05,5.97997E-05
6-Mar-92,1.67,-0.001316498,0.001316498
9-Mar-92,1.6645,-0.003298848,0.003298848
10-Mar-92,1.672,0.004495737,0.004495737
11-Mar-92,1.6648,-0.004315519,0.004315519
12-Mar-92,1.673,0.004913426,0.004913426
13-Mar-92,1.6667,-0.003772798,0.003772798
16-Mar-92,1.6658,-0.000540135,0.000540135
17-Mar-92,1.6525,-0.008016196,0.008016196
18-Mar-92,1.649,-0.002120249,0.002120249
19-Mar-92,1.67,0.012654583,0.012654583
20-Mar-92,1.6777,0.004600181,0.004600181
23-Mar-92,1.6695,-0.004899627,0.004899627
24-Mar-92,1.6645,-0.002999402,0.002999402
25-Mar-92,1.651,-0.008143613,0.008143613
26-Mar-92,1.662,0.006640531,0.006640531
27-Mar-92,1.6445,-0.01058531,0.01058531
30-Mar-92,1.6493,0.002914569,0.002914569
31-Mar-92,1.6465,-0.001699133,0.001699133
1-Apr-92,1.651,0.002729342,0.002729342
2-Apr-92,1.6455,-0.003336876,0.003336876
3-Apr-92,1.624,-0.013152048,0.013152048
6-Apr-92,1.6215,-0.001540595,0.001540595
7-Apr-92,1.6245,0.001848429,0.001848429
8-Apr-92,1.626,0.000922935,0.000922935
9-Apr-92,1.621,-0.003079768,0.003079768
10-Apr-92,1.6375,0.010127446,0.010127446
13-Apr-92,1.6552,0.010751159,0.010751159
14-Apr-92,1.6451,-0.006120675,0.006120675
15-Apr-92,1.6618,0.01010018,0.01010018
16-Apr-92,1.666,0.002524191,0.002524191
17-Apr-92,1.669,0.001799101,0.001799101
20-Apr-92,1.6742,0.003110795,0.003110795
21-Apr-92,1.67,-0.002511813,0.002511813
22-Apr-92,1.6633,-0.004020046,0.004020046
23-Apr-92,1.662,-0.000781884,0.000781884
24-Apr-92,1.6515,-0.006337731,0.006337731
27-Apr-92,1.651,-0.000302801,0.000302801
28-Apr-92,1.6555,0.002721913,0.002721913
29-Apr-92,1.6574,0.001147031,0.001147031
30-Apr-92,1.6525,-0.002960817,0.002960817
1-May-92,1.641,-0.006983481,0.006983481
4-May-92,1.6435,0.001522302,0.001522302
5-May-92,1.6415,-0.001217656,0.001217656
6-May-92,1.632,-0.005804201,0.005804201
7-May-92,1.6362,0.002570224,0.002570224
8-May-92,1.647,0.006578971,0.006578971
11-May-92,1.6415,-0.003344993,0.003344993
12-May-92,1.6222,-0.011827205,0.011827205
13-May-92,1.6218,-0.000246609,0.000246609
14-May-92,1.6126,-0.00568886,0.00568886
15-May-92,1.615,0.001487173,0.001487173
18-May-92,1.595,-0.01246122,0.01246122
19-May-92,1.5905,-0.002825304,0.002825304
20-May-92,1.6013,0.006767367,0.006767367
21-May-92,1.6145,0.008209512,0.008209512
22-May-92,1.6188,0.002659823,0.002659823
26-May-92,1.6083,-0.006507414,0.006507414
27-May-92,1.6338,0.015730869,0.015730869
28-May-92,1.6269,-0.004232226,0.004232226
29-May-92,1.6065,-0.012618464,0.012618464
1-Jun-92,1.6105,0.00248679,0.00248679
2-Jun-92,1.607,-0.002175603,0.002175603
3-Jun-92,1.6044,-0.001619232,0.001619232
4-Jun-92,1.6,-0.002746226,0.002746226
5-Jun-92,1.5884,-0.007276409,0.007276409
8-Jun-92,1.5898,0.000881002,0.000881002
9-Jun-92,1.5905,0.00044021,0.00044021
10-Jun-92,1.5937,0.002009925,0.002009925
11-Jun-92,1.5793,-0.009076646,0.009076646
12-Jun-92,1.577,-0.001457403,0.001457403
15-Jun-92,1.571,-0.003811949,0.003811949
16-Jun-92,1.5675,-0.002230366,0.002230366
17-Jun-92,1.5775,0.006359322,0.006359322
18-Jun-92,1.565,-0.007955491,0.007955491
19-Jun-92,1.571,0.003826535,0.003826535
22-Jun-92,1.566,-0.003187762,0.003187762
23-Jun-92,1.5652,-0.000510986,0.000510986
24-Jun-92,1.5517,-0.008662507,0.008662507
25-Jun-92,1.5422,-0.006141136,0.006141136
26-Jun-92,1.5385,-0.002402053,0.002402053
29-Jun-92,1.517,-0.014073215,0.014073215
30-Jun-92,1.524,0.004603757,0.004603757
1-Jul-92,1.5175,-0.004274213,0.004274213
2-Jul-92,1.514,-0.002309089,0.002309089
3-Jul-92,1.517,0.001979545,0.001979545
6-Jul-92,1.5127,-0.002838567,0.002838567
7-Jul-92,1.4998,-0.008564368,0.008564368
8-Jul-92,1.497,-0.00186866,0.00186866
9-Jul-92,1.5175,0.013601139,0.013601139
10-Jul-92,1.4958,-0.014403063,0.014403063
13-Jul-92,1.4785,-0.01163312,0.01163312
14-Jul-92,1.4905,0.008083574,0.008083574
15-Jul-92,1.4775,-0.008760164,0.008760164
16-Jul-92,1.4758,-0.001151255,0.001151255
17-Jul-92,1.4595,-0.011106304,0.011106304
20-Jul-92,1.482,0.015298616,0.015298616
21-Jul-92,1.4892,0.004846536,0.004846536
22-Jul-92,1.4887,-0.000335807,0.000335807
23-Jul-92,1.4835,-0.003499095,0.003499095
24-Jul-92,1.5018,0.012260228,0.012260228
27-Jul-92,1.4831,-0.012529897,0.012529897
28-Jul-92,1.474,-0.006154698,0.006154698
29-Jul-92,1.4837,0.006559174,0.006559174
30-Jul-92,1.4818,-0.001281403,0.001281403
31-Jul-92,1.4807,-0.000742616,0.000742616
3-Aug-92,1.4778,-0.001960454,0.001960454
4-Aug-92,1.4753,-0.001693136,0.001693136
5-Aug-92,1.4775,0.001490111,0.001490111
6-Aug-92,1.482,0.003041057,0.003041057
7-Aug-92,1.465,-0.011537284,0.011537284
10-Aug-92,1.4677,0.001841307,0.001841307
11-Aug-92,1.471,0.002245892,0.002245892
12-Aug-92,1.4648,-0.004223727,0.004223727
13-Aug-92,1.459,-0.003967445,0.003967445
14-Aug-92,1.4677,0.00594528,0.00594528
17-Aug-92,1.4632,-0.003070732,0.003070732
18-Aug-92,1.4583,-0.003354444,0.003354444
19-Aug-92,1.4534,-0.003365735,0.003365735
20-Aug-92,1.4483,-0.003515184,0.003515184
21-Aug-92,1.4375,-0.007484961,0.007484961
24-Aug-92,1.4035,-0.023936377,0.023936377
25-Aug-92,1.3995,-0.002854087,0.002854087
26-Aug-92,1.407,0.005344748,0.005344748
27-Aug-92,1.4113,0.003051487,0.003051487
28-Aug-92,1.4067,-0.00326473,0.00326473
31-Aug-92,1.4018,-0.003489411,0.003489411
1-Sep-92,1.394,-0.005579813,0.005579813
2-Sep-92,1.3907,-0.002370095,0.002370095
3-Sep-92,1.412,0.015199922,0.015199922
4-Sep-92,1.4045,-0.005325772,0.005325772
8-Sep-92,1.3917,-0.009155346,0.009155346
9-Sep-92,1.4115,0.014126947,0.014126947
10-Sep-92,1.411,-0.000354296,0.000354296
11-Sep-92,1.452,0.028643244,0.028643244
14-Sep-92,1.4862,0.02328061,0.02328061
15-Sep-92,1.4872,0.000672631,0.000672631
16-Sep-92,1.518,0.020498522,0.020498522
17-Sep-92,1.4815,-0.024338591,0.024338591
18-Sep-92,1.502,0.013742465,0.013742465
21-Sep-92,1.4815,-0.013742465,0.013742465
22-Sep-92,1.4905,0.006056546,0.006056546
23-Sep-92,1.5015,0.007352974,0.007352974
24-Sep-92,1.4855,-0.010713193,0.010713193
25-Sep-92,1.4855,0,0
28-Sep-92,1.452,-0.0228095,0.0228095
29-Sep-92,1.4255,-0.018419287,0.018419287
30-Sep-92,1.4147,-0.007605135,0.007605135
1-Oct-92,1.426,0.007955828,0.007955828
2-Oct-92,1.409,-0.011993089,0.011993089
5-Oct-92,1.405,-0.00284293,0.00284293
6-Oct-92,1.43,0.017637141,0.017637141
7-Oct-92,1.4425,0.008703275,0.008703275
8-Oct-92,1.472,0.020244301,0.020244301
9-Oct-92,1.4868,0.010004139,0.010004139
13-Oct-92,1.4722,-0.009868279,0.009868279
14-Oct-92,1.463,-0.006268759,0.006268759
15-Oct-92,1.4497,-0.009132484,0.009132484
16-Oct-92,1.4773,0.018859459,0.018859459
19-Oct-92,1.4845,0.004861918,0.004861918
20-Oct-92,1.52,0.02363232,0.02363232
21-Oct-92,1.5085,-0.007594555,0.007594555
22-Oct-92,1.5105,0.001324942,0.001324942
23-Oct-92,1.5317,0.013937508,0.013937508
26-Oct-92,1.539,0.004754625,0.004754625
27-Oct-92,1.5356,-0.002211671,0.002211671
28-Oct-92,1.5395,0.002536504,0.002536504
29-Oct-92,1.541,0.000973868,0.000973868
30-Oct-92,1.543,0.001297017,0.001297017
2-Nov-92,1.567,0.01543439,0.01543439
3-Nov-92,1.563,-0.002555912,0.002555912
4-Nov-92,1.568,0.00319387,0.00319387
5-Nov-92,1.578,0.0063573,0.0063573
6-Nov-92,1.5945,0.010401985,0.010401985
9-Nov-92,1.5889,-0.003518255,0.003518255
10-Nov-92,1.5972,0.005210143,0.005210143
12-Nov-92,1.588,-0.005776733,0.005776733
13-Nov-92,1.5662,-0.013823059,0.013823059
16-Nov-92,1.5925,0.016652805,0.016652805
17-Nov-92,1.5995,0.004385972,0.004385972
18-Nov-92,1.5968,-0.001689454,0.001689454
19-Nov-92,1.5796,-0.010829976,0.010829976
20-Nov-92,1.5933,0.008635687,0.008635687
23-Nov-92,1.6024,0.005695168,0.005695168
24-Nov-92,1.602,-0.000249657,0.000249657
25-Nov-92,1.5935,-0.005319994,0.005319994
27-Nov-92,1.5985,0.003132835,0.003132835
30-Nov-92,1.5935,-0.003132835,0.003132835
1-Dec-92,1.582,-0.007242986,0.007242986
2-Dec-92,1.5718,-0.00646841,0.00646841
3-Dec-92,1.582,0.00646841,0.00646841
4-Dec-92,1.5975,0.009750038,0.009750038
7-Dec-92,1.5682,-0.018511442,0.018511442
8-Dec-92,1.556,-0.007810039,0.007810039
9-Dec-92,1.5705,0.009275614,0.009275614
10-Dec-92,1.5815,0.006979724,0.006979724
11-Dec-92,1.5765,-0.003166564,0.003166564
14-Dec-92,1.5695,-0.004450103,0.004450103
15-Dec-92,1.5675,-0.001275104,0.001275104
16-Dec-92,1.555,-0.008006448,0.008006448
17-Dec-92,1.5615,0.004171352,0.004171352
18-Dec-92,1.5665,0.003196934,0.003196934
21-Dec-92,1.5672,0.000446756,0.000446756
22-Dec-92,1.587,0.012554854,0.012554854
23-Dec-92,1.5945,0.004714766,0.004714766
24-Dec-92,1.5992,0.002943297,0.002943297
28-Dec-92,1.6077,0.005301082,0.005301082
29-Dec-92,1.613,0.003291213,0.003291213
30-Dec-92,1.614,0.000619771,0.000619771
31-Dec-92,1.6197,0.003525377,0.003525377
4-Jan-93,1.6375,0.010929742,0.010929742
5-Jan-93,1.6248,-0.007785957,0.007785957
6-Jan-93,1.6345,0.005952216,0.005952216
7-Jan-93,1.6365,0.001222868,0.001222868
8-Jan-93,1.6385,0.001221374,0.001221374
11-Jan-93,1.63,-0.005201174,0.005201174
12-Jan-93,1.632,0.001226242,0.001226242
13-Jan-93,1.633,0.000612557,0.000612557
14-Jan-93,1.6195,-0.008301354,0.008301354
15-Jan-93,1.634,0.008913537,0.008913537
19-Jan-93,1.6115,-0.013865574,0.013865574
20-Jan-93,1.6065,-0.003107523,0.003107523
21-Jan-93,1.6155,0.005586607,0.005586607
22-Jan-93,1.59,-0.01591049,0.01591049
25-Jan-93,1.5732,-0.010622255,0.010622255
26-Jan-93,1.5765,0.002095438,0.002095438
27-Jan-93,1.5833,0.004304077,0.004304077
28-Jan-93,1.586,0.001703847,0.001703847
29-Jan-93,1.611,0.015639981,0.015639981
1-Feb-93,1.6375,0.016315584,0.016315584
2-Feb-93,1.6418,0.002622512,0.002622512
3-Feb-93,1.646,0.002554901,0.002554901
4-Feb-93,1.654,0.004848494,0.004848494
5-Feb-93,1.6548,0.000483559,0.000483559
8-Feb-93,1.6553,0.000302106,0.000302106
9-Feb-93,1.6515,-0.002298295,0.002298295
10-Feb-93,1.6554,0.002358706,0.002358706
11-Feb-93,1.658,0.001569385,0.001569385
12-Feb-93,1.663,0.003011143,0.003011143
16-Feb-93,1.6327,-0.018388114,0.018388114
17-Feb-93,1.629,-0.002268757,0.002268757
18-Feb-93,1.6337,0.002881051,0.002881051
19-Feb-93,1.636,0.001406857,0.001406857
22-Feb-93,1.6285,-0.004594892,0.004594892
23-Feb-93,1.6135,-0.009253613,0.009253613
24-Feb-93,1.6187,0.003217625,0.003217625
25-Feb-93,1.634,0.009407638,0.009407638
26-Feb-93,1.6423,0.005066702,0.005066702
1-Mar-93,1.647,0.002857753,0.002857753
2-Mar-93,1.643,-0.002431612,0.002431612
3-Mar-93,1.648,0.003038592,0.003038592
4-Mar-93,1.636,-0.007308193,0.007308193
5-Mar-93,1.668,0.019371066,0.019371066
8-Mar-93,1.6627,-0.003182517,0.003182517
9-Mar-93,1.6681,0.003242467,0.003242467
10-Mar-93,1.6655,-0.001559876,0.001559876
11-Mar-93,1.6618,-0.002224026,0.002224026
12-Mar-93,1.6655,0.002224026,0.002224026
15-Mar-93,1.662,-0.002103682,0.002103682
